title,gpt_label
Neighbour gives Virginia mother the middle finger during Fox News interview on critical race theory,<NEUTRAL>
Georgia Board of Education endorses Gov . Kemp opposition to teaching  critical race theory  | Local News,<ANTI-CRT>
Washington State Mandates Critical Race Theory In All Public Schools,<NEUTRAL>
GOP introduces bills barring critical race theory from Wisconsin schools,<NEUTRAL>
Wisconsin GOP introduces bills barring critical race theory,<NEUTRAL>
Georgia Board of Education to debate limits on critical race theory,<NEUTRAL>
RI school committee will not file lawsuit over race theory requests,<NEUTRAL>
Should  Critical Race Theory  be taught to US students ? | History,<NEUTRAL>
Black Dad & Daughter Destroy CRT - After Show 6 - 3 - 21 | Newsradio WOOD 1300 and 106 . 9 FM,<ANTI-CRT>
Rep . Chip Roy Aims to Defund Schools That Teach Critical Race Theory,<ANTI-CRT>
1776 Project looks to combat critical race theory,<ANTI-CRT>
"GOP introduces bills banning critical race theory in K - 12 schools , on UW campuses",<NEUTRAL>
"Banning Critical Race Theory Teaching  systemic racism  was imposed on students , until politics pushed back . By Daniel Henninger",<ANTI-CRT>
Kentucky lawmaker pushes to ban teaching critical race theory in classrooms,<NEUTRAL>
Georgia Board of Education endorses Gov . Kemp opposition to teaching  critical race theory  | Georgia News,<ANTI-CRT>
Idaho Lt Gov slams critical race theory push :  A religion of secularism and guilt  ,<ANTI-CRT>
Georgia Board of Education targets teaching of  critical race theory  ,<ANTI-CRT>
Georgia Board of Education targets teaching of  critical race theory  | State,<ANTI-CRT>
Kentucky Lawmaker Wants To Make Teaching Critical Race Theory Illegal,<ANTI-CRT>
MSU says its policies dont conflict with attorney general opinion on antiracism and critical race theory,<NEUTRAL>
Critical race agenda no match for civil rights legacy - Carolina Journal,<ANTI-CRT>
School Board To Consider  Critical Race Theory  Ban In Georgia,<NEUTRAL>
PA father says he pulling youngest child from public schools over critical race theory,<ANTI-CRT>
Kansas universities asked to compile list of courses that teach critical race theory,<NEUTRAL>
"Georgia Education Board Resolution Says Critical Race Theory Not Allowed in State Schools , Gov . Brian Kemp Approves",<NEUTRAL>
Critical Race Theory : Manufacturing a crisis and free speech politics,<DEFENDING CRT>
Mont . Attorney Gen . Austin Knudsen : most critical race theory activities are illegal,<ANTI-CRT>
Virginia parents rally to recall critical race theory - pushing school board members,<ANTI-CRT>
Teachers and parents join forces to end CRT,<ANTI-CRT>
Fighting Back Against Critical Race Theory,<ANTI-CRT>
"Virginia County now  Ground Zero  in Fight Against Critical Race Theory , Parent Activist Says",<ANTI-CRT>
"Critical Race Theory pedagogy already illegal , Montana attorney general holds | American Enterprise Institute",<ANTI-CRT>
Bill passed by state senate bans critical race theory,<NEUTRAL>
Speak Freely Like Rush Did ! Parents Push Back Against Critical Race Theory,<ANTI-CRT>
This Dad & Daughter WIll Have None Of Critical Race Theory | 94 . 5 WFLA,<ANTI-CRT>
This Dad & Daughter WIll Have None Of Critical Race Theory | 100 . 7 WFLA,<ANTI-CRT>
"Parents Continue Being Singled Out , Threatened For Asking About CRT in Schools",<ANTI-CRT>
  Were Going Back to Segregation ! Dad Slams Critical Race Theory on  Ingraham Angle  ,<ANTI-CRT>
Guest Blog : Where Does the Bizarre Hysteria About  Critical Race Theory  Come From ? Follow the Money ! ,<DEFENDING CRT>
Opinion : AG opinion against critical race theory has serious legal defects,<DEFENDING CRT>
  Child abuse of the HIGHEST order : 5th grade social studies teacher shares Critical Race Theory anti - racism curriculum from her classroom ( watch ) ,<ANTI-CRT>
Why critical race theory is being debated in Guilford and elsewhere,<NEUTRAL>
Father and daughter go viral opposing critical race theory - ,<ANTI-CRT>
PEACH STATE SAYS  NO : Georgia Board of Education to Block  Critical Race Theory  in the Classrooms,<ANTI-CRT>
Loudoun County Parents Rally to Recall School Board Members Pushing Critical Race Theory,<ANTI-CRT>
Biden Proposed Funding of Critical Race Theory Puts US on a  Very Dark Path : Inez Stepman,<ANTI-CRT>
Speak Freely Like Rush Did ! Parents Push Back Against Critical Race Theory | 1390 KRRZ,<ANTI-CRT>
ANALYSIS : 5 Times Parents Stood Up To Critical Race Theory,<ANTI-CRT>
"Georgia Rep ., Mercer professor debate critical race theory",<NEUTRAL>
Mike Pence : CRT Teaches Kids to Be  Ashamed of Their Skin Color  ,<ANTI-CRT>
David McIntosh : Parents sick of critical race theory and more need alternatives – here an easy solution,<ANTI-CRT>
Online opinion : Legislative Indian Caucus responds to critical race theory opinion,<NEUTRAL>
Georgia Board of Education targets teaching of  critical race theory  | News,<NEUTRAL>
Critical race theory : Wisconsin teaching ban proposed,<NEUTRAL>
Georgia Board of Education votes to oppose  critical race theory  curriculum,<NEUTRAL>
CT lawmaker rejects bill declaring racism a public health crisis :  Critical race theory  in our laws,<ANTI-CRT>
Gwinnett education official : Debate over critical race theory  manufactured outrage  ,<DEFENDING CRT>
Critical Race Theory May Be Killing White Patients in ERs,<ANTI-CRT>
"Arizona board members face recalls for mask use , critical race theory",<NEUTRAL>
GOP lawmakers seek to ban critical race theory in classrooms,<NEUTRAL>
Critical Race Theory Will Take Over Connecticut Hospitals If Governor Signs Bill Declaring Racism A Health Crisis,<ANTI-CRT>
Wisconsin Republicans Introduce Bills to Ban Critical Race Theory in Schools,<NEUTRAL>
Teaching Critical Race Theory to Hawaii Students,<NEUTRAL>
  You work for ME : Mother from Carmel NY absolutely TEARS the school board a new one over Critical Race Theory and HELL YES ( watch ) ,<ANTI-CRT>
"Critical Race Theory , anti - mask protesters disrupt Buncombe school board meeting",<NEUTRAL>
Georgia Moves to Block Teaching Critical Race Theory in Public Schools,<NEUTRAL>
Universities asked for list of critical race theory classes,<NEUTRAL>
Georgia Board of Education targets teaching of  critical race theory  | Education,<ANTI-CRT>
Georgia Board of Education targets teaching of  critical race theory  | Local,<ANTI-CRT>
Incoming principal said parents against CRT are  whackos  ,<DEFENDING CRT>
Wisconsin Republicans Introduce Bills Barring Teaching Of Critical Race Theory,<NEUTRAL>
Wisconsin Republicans push back on critical race theory in schools,<ANTI-CRT>
Critical race theory,<NEUTRAL>
Georgia Education Board Resolution Says Critical Race,<NEUTRAL>
  Anti - racist  group bullying once - friendly neighbors fighting CRT :  They put pictures of me in there  ,<ANTI-CRT>
The Review : Critical Race Theory Redux,<NEUTRAL>
GOP Bills Would Ban Critical Race Theory in Wisconsin Schools,<NEUTRAL>
Critical race theory sparks flurry of resolutions for SBC meeting | Church & Ministries News,<NEUTRAL>
Texas Bill Banning Tenets of Critical Race Theory and Action Civics Sent to Governor,<NEUTRAL>
"Letters : Get over it , LGBTQ bathroom policy is no big deal ; Critical Race Theory and capitalism | READER COMMENTARY",<DEFENDING CRT>
Veterans must come together to combat Critical Race Theory,<ANTI-CRT>
Battle heats up in Greenwich as some parents say critical race theory is taught in public schools,<NEUTRAL>
Texas Bill Banning Tenets of Critical Race Theory Sent to Governor,<NEUTRAL>
Black Community Leader Combats Critical Race Theory By Pushing For A Return To  Our Faith In God  And America Core Values,<ANTI-CRT>
Kansas universities asked to compile list of courses that teach Critical Race Theory,<NEUTRAL>
"Editorial : Need to teach critical thinking when teaching history , race",<DEFENDING CRT>
Critical Race Theory : Manufacturing a Crisis and Free Speech Politics,<DEFENDING CRT>
CNN Kamau Bell : Right Attacking Critical Race Theory as a  Distraction  While They Gut Voting Rights,<DEFENDING CRT>
Wisconsin Republicans float plans to ban CRT - style curricula in schools and state employee training,<NEUTRAL>
Gwinnett School Board Chairman Everton Blair : Critical Race Theory opponents are  manufacturing outrage  ,<DEFENDING CRT>
Regula Case : Critical race theory,<NEUTRAL>
Reality After Inviting Migrant Surge ; Critical Race Theory vs Students ; Pacifying With iPads,<ANTI-CRT>
Texas attempted to ban Critical Race Theory in schools ... but did it succeed ? ,<NEUTRAL>
Stephen Brehe : No need to fear critical race theory,<DEFENDING CRT>
"What Gainesville , Hall school leaders say about teaching critical race theory following state board resolution",<NEUTRAL>
Georgia Board of Education targets teaching of  critical race theory  | Features,<ANTI-CRT>
"Reps . Diamond , Gleim , introduce ban on teaching  critical race theory  in Pennsylvania schools | Around the Web - Pennsylvania",<NEUTRAL>
"Reps . Diamond , Gleim , introduce ban on teaching  critical race theory  in Pennsylvania schools | State",<NEUTRAL>
"Reps . Diamond , Gleim , introduce ban on teaching  critical race theory  in Pennsylvania schools | Education",<NEUTRAL>
Statement on Bills Prohibiting the Teaching of Critical Race Theory,<NEUTRAL>
Critical race theory in schools corrects for sanitized history,<DEFENDING CRT>
"No , Critical Race Theory isnt a new civil rights movement",<ANTI-CRT>
NPR slammed for  revisionist history  on article criticizing GOP efforts against critical race theory,<ANTI-CRT>
GWU students reject Critical Race Theory upon learning the actual details,<ANTI-CRT>
Trump Calls for  Critical Race Theory  to Be Banned on Every Level,<ANTI-CRT>
"No , Critical Race Theory isnt a new  civil right movement . ( Just the opposite ) -- Society Child -- Sott . net",<ANTI-CRT>
"Virginia County Now  Ground Zero  In Fight Against Critical Race Theory , Parent Activist Says",<ANTI-CRT>
School District Wont Sue Mother Who Filed 200 Record Requests Over Critical Race Theory,<NEUTRAL>
Georgia education board passes resolution to block critical race theory,<NEUTRAL>
"Some see clarity , others concerns on critical race theory opinion",<NEUTRAL>
Critical Race Theory Advocates Want a New Bureaucracy – PJ Media,<ANTI-CRT>
DeSantis vows to go after GOP school board members who support teaching critical race theory,<ANTI-CRT>
Eli Steele : Interracial couple fights Critical Race Theory in one of America most integrated towns,<ANTI-CRT>
Trump : Republicans at Every Level Should  Ban Critical Race Theory  ,<ANTI-CRT>
Critical race theory in the classroom can teach that  laws alone dont end racism  ,<DEFENDING CRT>
Critical Race Theory Is Worse Than Marxism,<ANTI-CRT>
Why is it difficult for us to talk about Critical Race Theory ? ,<NEUTRAL>
"  Youre white , are you an oppressor ? Dan Bongino TORCHES former Obama aide during Critical Race Theory debate and DAMN ( watch ) ",<ANTI-CRT>
Critical race theory teaches historical truths [ column ] ,<DEFENDING CRT>
Rutgers Law SBA offered funds only to groups promoting Critical Race Theory,<ANTI-CRT>
Critical race agenda no match for civil rights legacy,<ANTI-CRT>
"No , Critical Race Theory Isnt a New Civil Rights Movement",<ANTI-CRT>
How Critical Race Theory Undermines Civil Rights Movement,<ANTI-CRT>
Missoulian editorial : Embrace and expand on critical race theory,<DEFENDING CRT>
Tom Hanks Argues That Critical Race Theory Should Be Taught As Early As Middle School - Blavity,<DEFENDING CRT>
"Ban  toxic critical race theory  in schools , Trump tells NC Republicans",<ANTI-CRT>
Why a Culture War Over Critical Race Theory ? Consider the Pro - Slavery Congressional  Gag Rule  ,<DEFENDING CRT>
Noelle Mering : Awake Not Woke ! Critical Race Theory and the Woke Ideology Injecting  Poison  in Catholic Schools,<ANTI-CRT>
Georgia : First State Board of Education to Move Against Critical Race Theory,<ANTI-CRT>
Georgia Board of Ed bans CRT and protest civics,<NEUTRAL>
Ron DeSantis Makes a Promise About Critical Race Theory -- AKA  a Bunch of Horse Manure  – RedState,<ANTI-CRT>
"Scott , Blackburn , and Braun Introduce Resolution Against Critical Race Theory",<ANTI-CRT>
Chip Gaine sister and critical race theory opponent Shannon Braun wins Grapevine - Colleyville school board seat,<NEUTRAL>
Parents in Collier County heated at school board meeting after claims that textbooks teach critical race theory,<NEUTRAL>
"White male academic BOOMER shaming 2 young POC authors for opposing Critical Race Theory does NOT go well for him , like at all",<ANTI-CRT>
Town hall on public school teaching critical race theory in Rutland on June 16,<NEUTRAL>
The Intercept reports that angry mobs of  mostly white  parents influenced by  conservative demagogue are fighting Critical Race Theory in Georgia schools,<DEFENDING CRT>
How Critical Race Theory Is Destroying American Society – PJ Media,<ANTI-CRT>
Critical Race Theory Promotes Racial Discrimination Against White People,<ANTI-CRT>
"School district backs off threat to sue mother who filed 200 requests for info on critical race theory , gender curriculum",<NEUTRAL>
CRT expected to play more than just a cameo role in Nashville,<NEUTRAL>
"  Youre Emotionally And Mentally Abusing Children : Mom Goes Nuclear On School Board Over CRT , BLM  Indoctrination  ",<ANTI-CRT>
"ICYMI : Bills Introduced To Prohibit Teaching CRT , JFC Votes On DNR And DWD , Hearing Held On Bills Prohibiting Vaccine Discrimination",<NEUTRAL>
Signs popped up in Greenwich protesting critical race theory and masks . Here what we know . ,<NEUTRAL>
Gov . Ron DeSantis targets critical race theory as Florida examines academic standards,<NEUTRAL>
Interracial couple rails against critical race theory ; it confuses their kids and  hurt persons of color,<ANTI-CRT>
"Critical Race Theory : What It Is and How to Fight It [ Thus far , attempts to halt the encroachment of critical race theory have been ineffective .] ",<ANTI-CRT>
DeSantis attacks  critical race theory  as state looks to change teaching guidelines,<ANTI-CRT>
Should Critical Race Theory Be Banned ? ,<NEUTRAL>
DeSantis Vows to Oppose Republican School Board Members Who Support Critical Race Theory,<ANTI-CRT>
Noah Weinrich Tells Us How To Fight Critical Race Theory In Schools | KCOL,<ANTI-CRT>
Online - only letter to the editor : Oppose  evil doctrine  of critical race theory,<ANTI-CRT>
Attack on critical race theory is part of GOP larger war on truth in education,<DEFENDING CRT>
N . Y . mother launches effort to stop  critical race theory  in schools,<ANTI-CRT>
Children Are Being Taught Hatred And Bigotry With Critical Race Theory | News Talk 550 KFYI | The Conservative Circus w / James T . Harris,<ANTI-CRT>
ESTRICH : About critical race theory - Odessa American,<NEUTRAL>
